200	"	PA4-D-Debug-Output.txt"	"	0"
-38.04	-19.86	-15.03	-38.05	-19.86	-15.03	0.0
-6.96	6.85	49.26	-6.96	6.85	49.26	0.0
-10.49	22.32	33.71	-10.49	22.32	33.71	0.0
-34.22	5.29	-35.46	-34.21	5.28	-35.46	0.0
-28.05	-22.79	-44.08	-28.05	-22.79	-44.08	0.0
-14.47	-0.36	-45.85	-14.47	-0.36	-45.85	0.0
-7.2	1.36	32.51	-7.21	1.36	32.51	0.0
-10.18	8.0	-13.14	-10.18	8.0	-13.14	0.0
18.22	23.99	15.42	18.22	23.99	15.42	0.0
-9.71	-2.19	17.19	-9.71	-2.19	17.19	0.0
33.41	16.62	7.17	33.42	16.62	7.17	0.0
1.17	-6.41	-27.29	1.17	-6.41	-27.29	0.0
-10.41	-8.32	-46.93	-10.41	-8.32	-46.93	0.0
10.92	21.83	36.28	10.91	21.83	36.28	0.0
-16.6	-30.55	-18.47	-16.6	-30.55	-18.47	0.0
-37.44	0.0	-38.34	-37.45	0.01	-38.35	0.0
-6.53	-8.19	15.02	-6.53	-8.19	15.02	0.0
20.8	25.04	-19.75	20.8	25.04	-19.75	0.0
7.2	20.59	44.75	7.2	20.58	44.75	0.0
27.81	22.62	-4.31	27.81	22.63	-4.31	0.0
12.15	17.31	-21.62	12.16	17.31	-21.62	0.0
-13.53	-6.02	-47.71	-13.53	-6.02	-47.71	0.0
26.12	-5.92	12.84	26.12	-5.93	12.84	0.0
19.15	16.44	50.85	19.15	16.44	50.85	0.0
23.2	23.84	8.39	23.19	23.84	8.39	0.0
7.29	22.37	31.21	7.29	22.36	31.21	0.0
6.95	-7.74	23.45	6.96	-7.74	23.45	0.0
21.06	23.83	-24.13	21.06	23.83	-24.13	0.0
20.25	-14.3	-17.44	20.25	-14.3	-17.44	0.0
-4.88	21.87	15.59	-4.88	21.88	15.59	0.0
5.04	-8.01	24.84	5.04	-8.02	24.84	0.0
12.71	24.97	15.11	12.71	24.97	15.11	0.0
19.22	22.8	-26.59	19.21	22.79	-26.58	0.0
27.79	22.68	-8.44	27.79	22.68	-8.44	0.0
-1.9	-18.37	-36.08	-1.9	-18.38	-36.08	0.0
-22.0	8.14	-38.77	-22.0	8.15	-38.77	0.0
26.94	4.08	27.75	26.94	4.08	27.75	0.0
35.28	13.55	8.79	35.28	13.55	8.79	0.0
-11.25	24.4	26.51	-11.25	24.4	26.51	0.0
16.55	-7.91	13.82	16.54	-7.91	13.82	0.0
34.95	3.55	12.26	34.95	3.55	12.26	0.0
-22.76	-4.29	-6.29	-22.76	-4.29	-6.29	0.0
-2.04	5.81	-21.67	-2.04	5.8	-21.66	0.0
-4.11	-1.38	-34.52	-4.11	-1.38	-34.52	0.0
21.37	5.1	57.4	21.38	5.1	57.4	0.0
11.53	24.88	15.01	11.53	24.87	15.01	0.0
0.07	7.53	-18.05	0.07	7.53	-18.05	0.0
-37.78	-10.25	-10.54	-37.78	-10.25	-10.54	0.0
-26.29	6.5	-15.3	-26.29	6.5	-15.3	0.0
-43.34	-9.98	-21.21	-43.34	-9.98	-21.21	0.0
18.03	16.67	56.59	18.03	16.67	56.59	0.0
21.51	13.57	-30.49	21.51	13.56	-30.49	0.0
3.32	20.19	2.64	3.31	20.19	2.64	0.0
-7.39	-0.14	29.74	-7.4	-0.14	29.74	0.0
-6.56	3.94	-30.9	-6.56	3.94	-30.9	0.0
-22.1	-0.1	-46.44	-22.1	-0.1	-46.44	0.0
-12.1	-5.03	-47.03	-12.1	-5.03	-47.02	0.0
-18.07	-28.6	-39.24	-18.07	-28.6	-39.24	0.0
-9.36	12.28	12.05	-9.36	12.28	12.05	0.0
33.75	16.66	-11.89	33.76	16.66	-11.89	0.0
-14.92	11.29	-27.83	-14.91	11.29	-27.83	0.0
2.96	-11.79	10.06	2.96	-11.79	10.06	0.0
18.89	-17.36	-11.76	18.89	-17.36	-11.76	0.0
17.98	9.69	63.13	17.98	9.69	63.13	0.0
35.75	5.23	-19.07	35.75	5.23	-19.07	0.0
13.3	-0.21	-21.45	13.3	-0.21	-21.45	0.0
18.57	25.84	7.37	18.57	25.84	7.37	0.0
-6.37	-24.06	-36.84	-6.37	-24.05	-36.84	0.0
-4.3	17.18	10.28	-4.3	17.18	10.28	0.0
1.21	-7.02	62.22	1.21	-7.02	62.22	0.0
34.95	-3.67	-3.6	34.95	-3.67	-3.6	0.0
4.22	14.36	-5.64	4.22	14.36	-5.64	0.0
-5.76	8.65	-11.27	-5.76	8.65	-11.27	0.0
2.47	14.58	-3.14	2.47	14.58	-3.14	0.0
-24.46	-30.92	-34.96	-24.45	-30.92	-34.96	0.0
29.3	-0.04	18.89	29.3	-0.04	18.89	0.0
17.79	24.7	-24.63	17.79	24.69	-24.63	0.0
-21.85	5.64	-41.64	-21.85	5.64	-41.64	0.0
39.69	4.52	-8.05	39.69	4.52	-8.05	0.0
-7.13	-22.32	-12.62	-7.13	-22.32	-12.62	0.0
0.06	21.23	37.61	0.06	21.24	37.61	0.0
33.2	14.58	10.7	33.2	14.58	10.7	0.0
25.64	-13.16	-9.0	25.63	-13.16	-9.01	0.0
31.7	18.03	-16.43	31.7	18.03	-16.43	0.0
34.08	-6.45	-15.1	34.08	-6.45	-15.1	0.0
-33.72	2.19	-13.3	-33.72	2.19	-13.3	0.0
-13.9	-23.74	-43.32	-13.9	-23.74	-43.32	0.0
21.26	11.61	54.76	21.27	11.61	54.76	0.0
-5.32	-11.63	4.35	-5.32	-11.63	4.35	0.0
-6.61	-6.84	21.08	-6.61	-6.84	21.08	0.0
-8.02	1.66	-39.45	-8.02	1.66	-39.45	0.0
38.61	3.51	-12.0	38.61	3.51	-12.01	0.0
-12.22	0.19	-44.17	-12.22	0.19	-44.17	0.0
-6.3	9.63	55.95	-6.3	9.63	55.95	0.0
-8.8	5.58	28.57	-8.8	5.58	28.57	0.0
32.39	12.9	12.75	32.39	12.9	12.75	0.0
3.06	5.37	63.5	3.06	5.37	63.5	0.0
7.42	-16.19	-11.03	7.42	-16.19	-11.03	0.0
34.64	-2.56	10.82	34.64	-2.56	10.82	0.0
-4.22	11.03	-1.16	-4.22	11.03	-1.16	0.0
-6.17	-0.5	38.38	-6.17	-0.5	38.38	0.0
6.88	0.83	63.37	6.88	0.83	63.37	0.0
-2.25	10.05	-7.46	-2.25	10.05	-7.46	0.0
8.8	-9.43	14.67	8.8	-9.43	14.67	0.0
-5.62	17.72	11.92	-5.62	17.73	11.92	0.0
-20.3	-12.47	-49.39	-20.3	-12.47	-49.38	0.0
14.49	12.83	63.13	14.49	12.83	63.13	0.0
-10.54	2.81	-41.12	-10.54	2.81	-41.12	0.0
-2.43	18.59	44.51	-2.43	18.6	44.51	0.0
17.62	22.68	24.87	17.62	22.67	24.87	0.0
28.82	21.19	7.9	28.82	21.19	7.9	0.0
-7.12	-14.81	-2.73	-7.12	-14.81	-2.73	0.0
